"","Bin ID","Site","Sample Name","Site ID","Subplot","Layer","Date","IMG Genome ID","Bin Quality","Bin Lineage","GTDB-Tk Taxonomy Lineage","Domain","Phylum","Class","Order","Family","Genus","Bin Completeness","Bin Contamination","Total Number of Bases","5s rRNA","16s rRNA","23s rRNA","tRNA Genes","Gene Count","Scaffold Count","Assembly Type"
"1237","3300067032_1399","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Methylovirgula","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylovirgula",50,0,3309082,0,0,0,19,3310,285,"Combined"
"1238","3300067032_1400","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744",88.77,0.85,2835931,1,0,0,44,2799,35,"Combined"
"1239","3300067032_1403","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Hyphomicrobiaceae; Rhodoplanes; Rhodoplanes sp. Z2-YC6860","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Z2-YC6860","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Z2-YC6860",61.09,1.72,5566203,0,0,0,38,5750,247,"Combined"
"1240","3300067032_1404","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Sulfotelmatobacter","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","SbA1","Sulfotelmatobacter",97.44,1.71,6067080,1,0,1,59,5574,38,"Combined"
"1241","3300067032_1405","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"HQ","Bacteria; Acidobacteriota","Bacteria; Acidobacteriota; Acidobacteriae; Acidoferrales; UBA7541; Palsa-295","Bacteria","Acidobacteriota","Acidobacteriae","Acidoferrales","UBA7541","Palsa-295",94.87,1.71,4495575,1,1,2,46,3985,42,"Combined"
"1242","3300067032_141","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae",NA,56.77,0,1912444,0,0,0,25,2224,190,"Combined"
"1243","3300067032_1412","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Pseudomonadota; Betaproteobacteria; Burkholderiales","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Schlegelella_A","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Schlegelella_A",62.59,0,3399122,0,0,0,22,3446,301,"Combined"
"1244","3300067032_1413","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Bacteroidota; Chitinophagia; Chitinophagales; Chitinophagaceae","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Puia","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia",64,0.41,2797855,0,0,0,23,2657,183,"Combined"
"1245","3300067032_1417","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota; Thermoleophilia","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Thermoleophilaceae; JAAYBF01","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Thermoleophilaceae","JAAYBF01",56.21,0,2011105,0,1,0,42,2208,211,"Combined"
"1246","3300067032_1421","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria","Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; 2-12-FULL-66-21","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","2-12-FULL-66-21",NA,86.61,4.56,4665022,0,0,0,34,4379,228,"Combined"
"1247","3300067032_1422","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Mycobacteriaceae; Mycobacterium","Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Mycobacterium",95.45,2.05,4690514,0,2,0,46,4664,108,"Combined"
"1248","3300067032_1434","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; AWTP1-13","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","AWTP1-13",83.19,0.2,4252933,0,0,0,21,4289,275,"Combined"
"1249","3300067032_1437","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Acidobacteriota; Terriglobia","Bacteria; Acidobacteriota; Acidobacteriae; Acidoferrales; UBA7541; Palsa-295","Bacteria","Acidobacteriota","Acidobacteriae","Acidoferrales","UBA7541","Palsa-295",63.2,0,3882842,1,0,0,34,3575,138,"Combined"
"1250","3300067032_1438","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota; Actinomycetes; Pseudonocardiales; Pseudonocardiaceae","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Pseudonocardiaceae; GCA-003244245","Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Pseudonocardiaceae","GCA-003244245",69.79,2.13,2405171,0,1,0,24,2513,200,"Combined"
"1251","3300067032_1439","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae","Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Palsa-883","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Palsa-883",50.86,0,2644453,0,0,0,18,2684,223,"Combined"
"1252","3300067032_1441","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"HQ","Bacteria; Planctomycetota; Planctomycetia","Bacteria; Planctomycetota; Planctomycetia; Planctomycetales; Planctomycetaceae","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae",NA,100,2.25,7560185,1,2,2,83,6474,122,"Combined"
"1253","3300067032_1442","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ",NA,"Bacteria; Patescibacteria; Saccharimonadia; UBA4664; SCTI01","Bacteria","Patescibacteria","Saccharimonadia","UBA4664","SCTI01",NA,73.76,0.99,913092,1,1,1,48,1038,3,"Combined"
"1254","3300067032_1444","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Gp1-AA145","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","SbA1","Gp1-AA145",87.23,0.85,4092568,1,0,0,46,3835,104,"Combined"
"1255","3300067032_1446","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; 40CM-3-55-5","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","SbA1","40CM-3-55-5",80.13,0.85,3938262,0,0,0,38,3627,134,"Combined"
"1256","3300067032_1447","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; BOG-931","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","BOG-931",74.16,1.9,3345149,0,0,0,29,3548,283,"Combined"
"1257","3300067032_1448","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Pseudomonadota; Betaproteobacteria; Burkholderiales","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae",NA,89.51,1.54,4680308,1,1,1,49,4478,211,"Combined"
"1258","3300067032_1451","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; AC-51","Bacteria","Actinobacteriota","UBA4738","UBA4738","HRBIN12","AC-51",61.72,0.85,2165353,0,0,0,26,2363,239,"Combined"
"1259","3300067032_1452","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota; Thermoleophilia","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-465","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-465",88.6,0,4434032,1,0,0,49,4718,251,"Combined"
"1260","3300067032_1453","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; Palsa-739","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Palsa-739",60.45,0.86,1256843,0,0,0,14,1484,130,"Combined"
"1261","3300067032_1456","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; VAYN01","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","70-9","VAYN01",89.8,0.86,2624595,1,0,1,46,2826,79,"Combined"
"1262","3300067032_1457","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Sulfotelmatobacter","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","SbA1","Sulfotelmatobacter",77.14,1.71,4187121,0,0,0,35,3846,194,"Combined"
"1263","3300067032_1458","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; BOG-931","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","BOG-931",64.83,0,3965370,1,0,1,35,4141,186,"Combined"
"1264","3300067032_1460","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinobacteriota; Actinomycetia; Streptosporangiales; Streptosporangiaceae; Chersky-822","Bacteria","Actinobacteriota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Chersky-822",90.21,1.52,8767742,0,1,0,60,7961,345,"Combined"
"1265","3300067032_1462","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Acidobacteriota","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Gp1-AA145","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","SbA1","Gp1-AA145",91.76,3.59,6773881,0,1,0,40,6466,247,"Combined"
"1266","3300067032_1464","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria","Bacteria; Acidobacteriota; Thermoanaerobaculia; Gp7-AA8; Gp7-AA8; JADGNZ01","Bacteria","Acidobacteriota","Thermoanaerobaculia","Gp7-AA8","Gp7-AA8","JADGNZ01",85.21,6.84,5099870,1,1,0,44,4951,240,"Combined"
"1267","3300067032_1465","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Verrucomicrobiota; Spartobacteria","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; UBA10450; AV17","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","AV17",61.6,0.68,1209359,0,0,0,18,1276,86,"Combined"
"1268","3300067032_1469","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria","Bacteria; Acidobacteriota; Vicinamibacteria; Fen-336; Fen-336","Bacteria","Acidobacteriota","Vicinamibacteria","Fen-336","Fen-336",NA,56.3,0,3381000,1,0,1,25,3148,355,"Combined"
"1269","3300067032_1479","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","70-9",NA,50,0,879648,0,0,0,24,1043,107,"Combined"
"1270","3300067032_1484","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Acidobacteriota; Terriglobia","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Gp1-AA117; Gp1-AA17","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Gp1-AA117","Gp1-AA17",95.57,1.14,5401492,0,0,0,50,5093,108,"Combined"
"1271","3300067032_1485","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria","Bacteria; Dormibacterota; Dormibacteria; Dormibacterales; Dormibacteraceae; QHBS01","Bacteria","Dormibacterota","Dormibacteria","Dormibacterales","Dormibacteraceae","QHBS01",60.19,0,2836347,1,0,0,21,2982,256,"Combined"
"1272","3300067032_1486","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; 40CM-3-55-5","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","SbA1","40CM-3-55-5",82,0,4472641,0,0,0,45,4151,176,"Combined"
"1273","3300067032_1487","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Sulfotelmatobacter","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","SbA1","Sulfotelmatobacter",80.6,0.85,4901245,0,0,0,47,4589,173,"Combined"
"1274","3300067032_1494","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","70-9",NA,80.92,1.15,2381209,1,0,1,47,2567,102,"Combined"
"1275","3300067032_1497","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria","Bacteria; Acidobacteriota; Thermoanaerobaculia; UBA5704; UBA5704","Bacteria","Acidobacteriota","Thermoanaerobaculia","UBA5704","UBA5704",NA,89.42,2.56,5662764,1,1,0,44,4614,258,"Combined"
"1276","3300067032_1509","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Nocardioidaceae","Bacteria","Actinobacteriota","Actinomycetia","Propionibacteriales","Nocardioidaceae",NA,95.25,2.81,3623279,0,1,0,40,3778,186,"Combined"
"1277","3300067032_1512","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae; Silvibacterium; Silvibacterium bohemicum","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; Acidobacteriaceae; Silvibacterium","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae","Silvibacterium",72.41,0,5029698,1,0,1,23,4231,187,"Combined"
"1278","3300067032_1518","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Acidobacteriota","Bacteria; Acidobacteriota; Acidobacteriae; Acidoferrales; UBA7541; Acidoferrum","Bacteria","Acidobacteriota","Acidobacteriae","Acidoferrales","UBA7541","Acidoferrum",62.07,0,3692908,0,0,0,30,3395,193,"Combined"
"1279","3300067032_1524","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Xanthobacteraceae; Pseudolabrys","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Pseudolabrys","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",72.41,0,2737422,1,0,0,35,2872,155,"Combined"
"1280","3300067032_1542","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria","Bacteria; Myxococcota; Polyangia; Palsa-1104_A; Fen-1088","Bacteria","Myxococcota","Polyangia","Palsa-1104_A","Fen-1088",NA,61.74,0,4662289,1,0,1,25,4441,402,"Combined"
"1281","3300067032_1550","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria","Bacteria; Myxococcota; Polyangia; Palsa-1104_A; Fen-1088","Bacteria","Myxococcota","Polyangia","Palsa-1104_A","Fen-1088",NA,87.69,2.58,5743332,1,1,1,39,4971,386,"Combined"
"1282","3300067032_1553","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Acidobacteriota; Terriglobia","Bacteria; Acidobacteriota; Acidobacteriae; Acidoferrales; UBA7541; Palsa-295","Bacteria","Acidobacteriota","Acidobacteriae","Acidoferrales","UBA7541","Palsa-295",52.76,0,2509412,0,0,0,15,2448,235,"Combined"
"1283","3300067032_1554","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota; Thermoleophilia","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Thermoleophilaceae","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Thermoleophilaceae",NA,57.93,0,2003549,0,0,0,13,2304,297,"Combined"
"1284","3300067032_1556","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; Actinomycetia; Euzebyales","Bacteria","Actinobacteriota","Actinomycetia","Euzebyales",NA,NA,63.06,0,2228109,1,0,1,16,2319,346,"Combined"
"1285","3300067032_1558","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; AC-21","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","AC-21",50.96,2.59,2047777,0,0,0,11,2344,286,"Combined"
"1286","3300067032_1559","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Roseiarcus","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Roseiarcus",57.51,0.63,2409547,0,0,0,15,2516,250,"Combined"
"1287","3300067032_1561","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744",56.03,0.86,1690769,0,0,0,19,1822,170,"Combined"
"1288","3300067032_1564","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744; Palsa-744 sp017882375","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744",66.32,1.14,2341375,0,0,0,33,2497,233,"Combined"
"1289","3300067032_1566","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Myxococcota; Myxococcia; Myxococcales","Bacteria; Myxococcota; Myxococcia; Myxococcales; Myxococcaceae; JADGRA01","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","JADGRA01",70.34,0,2648925,0,0,0,14,2575,220,"Combined"
"1290","3300067032_157","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Caulobacterales; Caulobacteraceae","Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Palsa-881","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Palsa-881",69.47,0,3418069,0,0,0,32,3611,292,"Combined"
"1291","3300067032_1572","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744",74.14,0,2816272,1,1,1,45,2822,26,"Combined"
"1292","3300067032_1574","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"HQ","Bacteria; Pseudomonadota; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae","Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Luteimonas","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas",92.74,1.04,3605272,1,1,1,39,3387,149,"Combined"
"1293","3300067032_1576","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; RAAP-2; Bog-756","Bacteria","Actinobacteriota","Acidimicrobiia","Acidimicrobiales","RAAP-2","Bog-756",64.66,3.45,3271831,0,0,0,23,3382,269,"Combined"
"1294","3300067032_1580","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; AC-38","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","AC-38",72.18,0.85,2812344,0,1,0,28,3148,319,"Combined"
"1295","3300067032_1585","NEON combined assembly",NA,NA,NA,NA,NA,3300067032,"HQ","Bacteria","Bacteria; Eremiobacterota; Eremiobacteria; Baltobacterales; Baltobacteraceae","Bacteria","Eremiobacterota","Eremiobacteria","Baltobacterales","Baltobacteraceae",NA,90.12,0.93,3532349,1,1,1,48,3660,140,"Combined"
